adult,backdrop_path,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,production_companies_name,production_companies_country
False,/e6jBRtJFGuRZIqbrRt0nWoutvbF.jpg,0,['Comedy'],,65226,tt8427626,fr,Dieudonné - Tout seul,,0.757,/zJiOjRjwtsWeb6gixZy7nctqiEB.jpg,['FR'],1998-09-30,0,0,['fr'],Released,,Dieudonné - Tout seul,True,6.3,12,['Bonnie Productions'],
False,,0,['Comedy'],,65227,tt8427594,fr,Dieudonné - Cocorico !,,1.4,/s0yTcN81GnG7cSzf8M8PENuMjsd.jpg,['FR'],2002-10-22,0,101,['fr'],Released,,Dieudonné - Cocorico !,True,7.1,11,['Les Productions de la Plume'],
False,,0,['Comedy'],,65228,tt0439162,fr,Le divorce de Patrick,"Dieudonné receives his friend Patrick. The latter is in the midst of a depression following his divorce from his wife Sandrine. Dieudonné then comes to talk about couples' problems, romantic encounters, the effects of several years of married life, the role of a parent, children in the midst of divorce. In the course of his development, he even comes to the subject of war, religions, the attacks of September 11. In short, a whole program!",0.753,/f8T9R2naiYd7rf7boA9WswG2zvP.jpg,['FR'],2003-10-13,0,90,['fr'],Released,,Le divorce de Patrick,False,7.625,20,['Bonnie Productions'],
False,/vP4LyCUQIuuLRGhfr0Xt88BNHE6.jpg,1000000,['Drama'],,65229,tt1847731,fr,Tomboy,"A French family moves to a new neighborhood with during the summer holidays. The story follows a 10-year-old gender non-conforming child, Laure, who experiments with their gender presentation, adopting the name Mikäel.",10.776,/ogBGBOhq6vozE5rqETFBcZWFXmd.jpg,['FR'],2011-04-20,0,82,['fr'],Released,There's a new kid in town.,Tomboy,False,7.308,601,"['Lilies Films', 'Hold Up Films', 'ARTE France Cinéma', 'Canal+', 'ARTE', 'CNC', 'La Région Île-de-France', 'Playtime', 'Pyramide Productions']",
False,/akGX5AtZzmD6ILa3DsuuP0uoWCP.jpg,0,['Drama'],,65283,tt0046149,fr,Les Orgueilleux,"The first to die in an epidemic of meningitis in Vera Cruz is a French tourist. His wife Nellie, detached and indifferent, feels little grief and realizes that her coldness is her own doom. Over the next two days, she is attracted to George, a local drunk who does odd jobs for brothels and dances grotesquely for tourists in exchange for drinks. George has his own dark secret, a tragedy he caused that leaves him with a death wish. In assisting the local doctor to cope with the epidemic, these two emotional cripples enable each other to rediscover reasons to live and to love.",1.4,/ewUAVg0hCxWVaedGcV6mWY93sJh.jpg,"['FR', 'MX']",1953-11-25,0,103,"['fr', 'es']",Released,Strips Bare of Prim Morality a Side of Love That Women Won't Admit - Even to Themselves!,The Proud and the Beautiful,False,6.5,19,"['Reforma Films', 'Compagnie Industrielle et Commerciale Cinématographique (CICC)']",
False,/4QV9Io8Sz2ZoGhsvGg5RqmeSA3Y.jpg,0,"['Drama', 'Mystery']",,65296,tt0197569,fr,L'humanité,"When an 11-year-old girl is brutally raped and murdered in a quiet French village, a police detective who has forgotten how to feel emotions - because of the accidental death of his own family -investigates the crime. What he finds may create more questions than answers.",5.708,/cs4CihB1ac5WSEq0Hv1kx9XsJDL.jpg,['FR'],1999-09-10,0,148,['fr'],Released,,Humanité,False,6.805,82,"['PROCIREP', 'CNC', 'Canal+', 'ARTE France Cinéma', 'Centre Régional des Ressources Audiovisuelles (CRRAV)', '3B Productions', 'Pictanovo']",
False,/1TE7GOzPLLvgeBoCJ5pkuydzqMm.jpg,0,"['Action', 'Drama', 'War']",,65385,tt0328223,fr,L'Opium et le Bâton,"An Algerian doctor decides to leave the troubles in Algiers and goes back to his hometown, a small village lost in the mountains. There, however, the situation is explosive as well, as the guerilla is active and the French military has to keep a close watch on the locals...",1.088,/hjmfOTzGfksCd1unNwmpjnY1M6t.jpg,['DZ'],1970-09-14,0,137,"['ar', 'fr']",Released,,Opium and the Stick,False,7.4,6,"[""Office National pour le Commerce et l'Industrie Cinématographique (ONCIC)""]",
False,/24xoTQPXbhuFVbEtPAitGAIkDls.jpg,0,['Music'],,65421,tt0045719,fr,Eaux d'artifice,"A woman dressed elegantly walks purposely through the water gardens at the Villa d'Este in Tivoli, as the music of Vivaldi's Winter movement of The Four Seasons plays. Heavy red filters give a blue cast to the light; water plays across stone, and fountains send it into the air. No words are spoken. Baroque statuary and the sensuous flow of water are back lit. Anger calls it water games.",2.105,/aVWcAQsw3S2Ip89hNFfL8QShajS.jpg,"['IT', 'US']",1953-01-01,0,12,['xx'],Released,,Eaux d'artifice,False,6.361,36,[],
False,/5u3lcVUlgwNx8qmhymMdZXwD9K4.jpg,0,['Drama'],,65458,tt0063737,fr,"Un soir, un train","The Belgian linguistics professor Matthias is going through a difficult period in relations with his girlfriend Anne. She is French, he is Belgian, and, oddly enough for an enlightened Europe and a doubly enlightened university environment, this small difference is a shadow on the couple’s personal life. One day, during a train ride, Anne disappears and Mathias goes looking for her in an unknown city.",1.524,/d0B0SHTbwx9JcmZMpk9anwoWM1F.jpg,"['BE', 'FR']",1968-11-22,0,86,"['fr', 'nl']",Released,,One Night... a Train,False,6.417,18,['Parc Film'],
False,,0,"['Drama', 'Fantasy']",,65531,tt0093531,fr,Mon Cas,"Manoel de Oliveira plays his film in three stages: the first part - a play, the second can be roughly defined as a silent film (with the behind the scenes read excerpts from Beckett works), but in the end the director brilliantly performs the same material of the avant-garde exercise. Surprisingly, a joke, repeated three times, each time everything sounds fresh and develops into an almost verbatim adaptation of the biblical ""Book of Job"" - a spectacular point in a parable about how hard to empathize with other people's misery, when you have your own.",0.653,/eEVBFoff7XRcsN4ulgrXGhav7ds.jpg,"['FR', 'PT']",1986-09-25,0,91,['fr'],Released,,My Case,False,6.7,6,[],
False,/wHmvmHwTTJlZDskWScifdt1mj2G.jpg,0,"['Drama', 'Crime', 'Mystery']",,65532,tt0034893,fr,Les inconnus dans la maison,"Loursat, a lawyer, lives with his daughter Nicole in a sinister and vast bourgeois residence. Abandoned for nearly twenty years by his wife, the brilliant lawyer has sunk into alcoholism and his relationship with his daughter is virtually non-existent. However, one day the corpse of a stranger is discovered in the residence of Loursat. Nicole, who frequents a gang of young people who escape boredom by stealing cars and other objects, is immediately suspected.",1.622,/6KmXdqNnAoAKOQgXaJtb6geaU7g.jpg,['FR'],1942-05-16,0,95,['fr'],Released,,Strangers in the House,False,7.179,14,['Continental Films'],
False,/2LfG1zNl4IkaHYPcu4QFv3pZTxV.jpg,0,['Comedy'],,65534,tt0043927,fr,La Poison,"Paul Braconnier and his wife Blandine only have one thing in mind: to find a way to kill each other without risk. After listening to a radio show, Paul decides to go to Paris to meet a famous lawyer in the acquittal of the murderers. He tells the lawyer that he killed his wife. The lawyer asks Paul to reconstruct the circumstances of the drama. Without knowing it, he explains, in spite of himself, the way for Paul to murder his wife by putting the odds on his side to avoid death penalty or even be released...",2.773,/a7VJ2EagW40UlfZc1FewyGlwPpD.jpg,['FR'],1951-11-30,0,85,['fr'],Released,,Poison,False,7.2,47,['Gaumont'],
False,,0,"['Drama', 'Documentary', 'History']",,65549,tt0125484,fr,Saint-Exupéry: La dernière mission,"Life and times of Antoine de Saint-Exupery, famous French pilot and even more famous writer who disappeared on a routine reconnaissance flight during WW2.",0.666,/mIG1DIJk3pPldK1lliSBivhAmEZ.jpg,['FR'],1996-07-10,0,104,['fr'],Released,,Saint-Exupéry: La dernière mission,False,6.5,2,"['France 3 Cinéma', 'Son et Lumière', 'France 2 Cinéma', 'SFP']",
False,/6W2jH4hcqbNto9uTyda8ccNj1oJ.jpg,0,"['Drama', 'Animation', 'Fantasy', 'Comedy', 'Family', 'Romance', 'Mystery', 'Adventure']",,65592,tt0229664,fr,Princes et Princesses,"In this episodic animated fantasy from France, an art teacher interprets a series of six fairy tales (each involving a prince or princess) with the help of two precocious students. Princes and Princesses was created using a special style of cutout animation, with black silhouetted characters performing the action against backlit backdrops in striking colors.",6.115,/gP1PDJmbsF5J2teuond2OtRiEaC.jpg,['FR'],2000-01-26,0,70,['fr'],Released,,Princes and Princesses,False,7.696,186,"['Les Armateurs', 'La Fabrique', 'Studio O', 'Gébéka Films', 'Salud Productions', 'CNC', 'Canal+']",
False,,0,['Comedy'],,65605,tt0207520,fr,L'Honorable Catherine,"Catherine's technique to sell her clocks is to blackmail illegitimate couples such as Jacques and Gisèle. However when Gisèle's husband Pierre walks in on them, Catherine pretends to be Jacques's lover to save the day. Jacques then gets caught up in her schemes when the next couple she deals with turn out to be jewel thieves who kidnap them.",0.6,/8p54lwn7EUETPDyLJY4sBpkJcCD.jpg,['FR'],1943-02-04,0,99,['fr'],Released,,The Honorable Catherine,False,7.0,1,['Films Orange'],
False,/7a20rznOd5c7olnfPnGVKc1pMxA.jpg,0,['Drama'],,65608,tt0044536,fr,Les dents longues,"A young, talented and ambitious journalist, Louis heads off to try his luck in Paris. He's spotted by Walter, editor-in-chief for a major daily newspaper, who takes to him and furthers his career. What he doesn't realise is that Louis is ready to betray anyone to achieve his ends...",1.276,/oqTd4zdT2TX6KDhILQ1EIMiuPex.jpg,['FR'],1953-03-15,0,104,['fr'],Released,,Les dents longues,False,6.375,4,"['Les Productions Jacques Roitfeld', 'La Société des Films Sirius']",
False,/aMXbo0X8RNHozagv1Gm15rtazkC.jpg,0,"['Mystery', 'Drama', 'Thriller']",,65610,tt0055308,fr,Pleins feux sur l'assassin,"An old count hides just before he dies to annoy his heirs. The heirs search a manor for the count's body and are killed off one by one. Jean-Marie, his fiancée Micheline, and Edwige investigate the deaths and search for the count's body.",1.217,/m98DYNJRh4Wi56HyUxM2LKQl3VU.jpg,['FR'],1961-03-31,0,95,['fr'],Released,,Spotlight on a Murderer,False,6.8,17,['Champs-Élysées Productions'],
False,/jOrEczBRyAyA5Xa2Y354uLEEQdc.jpg,0,['Drama'],,65611,tt0040917,fr,Une si jolie petite plage,"During the cold and rainy off-season a man arrives in a seaside town and, giving his name only as Pierre, checks into the only hotel which remains open. His arrival arouses curiosity and a degree of suspicion, as people note that he appears to know the area, yet gives no explanation for his presence at that bleak time of year in the dead-end town.",2.409,/abnxE29DFB4Bz5XjqMjhyleOpSn.jpg,"['FR', 'NL']",1949-01-19,0,90,['fr'],Released,,Such a Pretty Little Beach,False,6.8,29,"['Darbor Films', 'Dutch European']",
False,/m2FA2TCgTTgrH3tRAtoo3e8Yyq5.jpg,0,"['Comedy', 'Drama']",,65642,tt0028201,fr,Le Roman d'un tricheur,"Life story of a charming scoundrel, with little dialogue other than the star/director's witty narration. As a boy, only he survives a family tragedy when he's deprived of supper (poisonous mushrooms!) for stealing...concluding that dishonesty pays. Through years of dabbling in crime and amusing adventures, two women appear and reappear in his life, a dazzling blonde jewel thief and a stunning brunette gambler. Finally, he meets the mysterious Charbonnier who had saved his life in World War I, leading to the surprising next phase in his career...",2.66,/6WgBaeTHk1ZKE03sIxtVy5ApBYS.jpg,['FR'],1936-10-02,0,81,['fr'],Released,,The Story of a Cheat,False,7.518,55,['Cinéas'],
False,/eBsFHxCgY1sj7iyKTSo4ROqK1MA.jpg,0,['History'],,65644,tt0040288,fr,Le diable boiteux,"The film is a 125-minute, black-and-white biography of French priest and diplomat Charles Maurice de Talleyrand-Périgord (1754–1838), who served for 50 years under five different French regimes: the Absolute Monarchy, the Revolution, the Consulate, the Empire, and the Constitutional Monarchy. Its title comes from one of the main historical nicknames for Talleyrand, that he shares with demon king Asmodeus and English poet Lord Byron.",0.936,/izy1LKq3YJuzomP3bhUYe4zygQ4.jpg,['FR'],1948-07-11,0,125,['fr'],Released,,The Devil Who Limped,False,6.6,10,['Union Cinématographique Lyonnaise (UCIL)'],
False,/asc2Nyh5ZVI8jgtbaPyoBTT5buV.jpg,0,"['Romance', 'Drama']",,65646,tt0036566,fr,L'Éternel Retour,A retelling of Tristan and Isolde set in 1940s France.,1.474,/14lRCrbZFnz2Fy2M1hwqtLqbZuW.jpg,['FR'],1943-12-13,0,107,['fr'],Released,,The Eternal Return,False,6.281,17,['Films André Paulvé'],
False,/1EpIQiKPO43x3lFN95cgr6SmcWp.jpg,0,"['Music', 'Comedy', 'Romance', 'Fantasy']",,65656,tt0044409,fr,Les belles de nuit,A daydreaming French composer sees himself as a fine figure dashing through history.,2.614,/mPjnVq5yYga48oCgmXmx2f2hR0f.jpg,"['FR', 'IT']",1952-11-14,0,87,"['de', 'fr']",Released,,Beauties of the Night,False,6.4,20,[],
False,/pRmggJwGr3Ili3hCHptYeiPOuFO.jpg,0,"['Drama', 'Romance']",,65657,tt0040223,fr,La Chartreuse de Parme,This adaptation of Stendhal's timeless masterpiece of French literature tells the tale of Fabrice Del Dongo (Grard Philipe) a young archibishop who gives his heart and soul to romance rather than to the Church creating upheaval in the lives of evergone around him the Countess of Sanseverine (Maria Casares) is but one of the may women who love him. In turn she incurs jealous retributions from those in high places who desire her. For his crimes Fabrice is thrown in Prison where from Crimes Fabrice is thrown in prison where form his lonely window he falls in love with his jailer s daughter and plans a daring escape she however calls his plan insane and takes a vow to the Virgin Mary to never see him again ever if his escape succeeds the Charterhouse of Parma explodes with conflicting desires man s desire form God vs. his desire for romance.,2.496,/5K39lhLx94u7j0tBzkNVtfePUtU.jpg,"['FR', 'IT']",1948-02-21,0,170,"['fr', 'it']",Released,,The Charterhouse of Parma,False,6.6,13,"['Excelsa Film', 'Les Films André Paulvé', 'Scalera Film']",
False,/uQIOnFmFRSA76bMdqrG4vyyVfcK.jpg,0,['Family'],,65663,tt1202539,fr,Un été sans point ni coup sûr,"Martin is 12 years old and dreams of playing on the neighbourhood baseball team. When he doesn’t make the cut, his father steps in and organizes a B team. Father and son spend a summer full of hope and disappointment, surprises and foul balls.",2.093,/SxyZ0P6DDaN97bR3dozcrLbjKw.jpg,['CA'],2008-09-06,0,104,['fr'],Released,,A No-Hit No-Run Summer,False,6.7,7,"['Palomar', 'Studio La Majeure']",
False,/3YWd3baZRnH24c9wypKgSGkB4pJ.jpg,0,['Mystery'],,65700,tt0028567,fr,L'Alibi,"Paris, 1937. Winckler kills his enemy Gordon, a Chicago mobster, from the stage of a Parisian music hall, where he performs telepathy. He pays another artist, Helene, so that she tells the police they've spent the night together, which doesn't fool Callas, the police officer who investigates the murder. He hires one of his fellow officers in order to seduce Helene.",1.45,/n6WZOoLCrcT7ehswoaSvCsbdr9K.jpg,['FR'],1937-12-22,0,84,['fr'],Released,,Alibi,False,6.5,9,"['Tellus Films', 'Nash Buchovzer Films']",
False,,0,"['Drama', 'Romance']",,65702,tt0079797,fr,Retour à la bien-aimée,"Julien seeks to reconquer Jeanne, his ex-wife, of whom he is separated and who lives with another man. He is prepared to go far to make it happen.",1.516,/j5pGx3CYVixO5hdiHxu9uy3xAoT.jpg,['FR'],1979-05-02,0,98,['fr'],Released,,Return to the Beloved,False,6.188,8,[],
False,/mvpDE6v0j8qvReu9lVjwCph6Py1.jpg,0,['Drama'],,65703,tt0044883,fr,Manon des sources,"Marcel Pagnol's adaptation of his own novel Manon des sources, the story of a shepherdess who exacts her revenge on the townsfolk she blames for killing her father, in two parts: Manon des sources and Ugolin.",2.535,/dBvgBw9bP1XaPLxDXhT2GoWtiZ9.jpg,['FR'],1952-12-16,0,225,"['fr', 'oc']",Released,,Manon of the Spring,False,6.9,23,['Les Films Marcel Pagnol'],
False,/sQoqKID3XdB01mCJATPAV9q49VB.jpg,0,"['Drama', 'Fantasy', 'Mystery']",,65707,tt0074443,fr,Duelle,"The Daughter of the Moon battles the Daughter of the Sun over a magical diamond that will allow the winner to remain on Earth, specifically in modern day Paris.",4.063,/fYaFwG0MWtPqUO93eyrd3sdgiHl.jpg,['FR'],1976-09-15,0,121,['fr'],Released,,Duelle,False,6.947,38,"['Sunchild Productions', 'Les Productions Jacques Roitfeld', 'Ina']",
False,,0,['Comedy'],,65711,tt0191124,fr,Fanfare d'amour,"Two unemployed musicians dress up as women to be hired by an all -female orchestra ""Tulips from Holland""; they fall in love with two gorgeous musicians.",1.222,/dsfQOjJNszFilipuxCq1RRo5d8L.jpg,['FR'],1935-11-15,0,115,['fr'],Released,,Fanfare of Love,False,7.0,1,[],
False,/5lnwcKo491fGgUQlTG0j5qaRqcF.jpg,0,['Drama'],,65718,tt0040137,fr,Le mura di Malapaga,"A French fugitive arrives in Genoa, where he becomes entangled with an Italian woman and her daughter.",1.954,/dEoqM0RxSnlTUyrnmFHfNdbZduB.jpg,"['FR', 'IT']",1949-09-19,0,95,"['fr', 'it']",Released,,The Walls of Malapaga,False,6.048,21,"['Italia Produzione Film', 'Francinex']",
False,/8hOv0LRWx3eK2t3cB2Bmx0FsGo7.jpg,0,"['Mystery', 'Drama']",,65719,tt0074190,fr,"Baxter, Vera Baxter","In an empty villa, Vera Baxter sits and contemplates her life, as she recounts to a woman who was drawn to the villa when she heard the name Vera Baxter pronounced. Vera tells her about her no-good husband, who has been using her to keep his failing business afloat, up to her present love affair.",3.495,/mJ9Sp9G3PyBF33AslR45tnUHPZl.jpg,['FR'],1977-06-08,0,91,['fr'],Released,,"Baxter, Vera Baxter",False,6.1,17,"['Sunchild Productions', 'Ina']",
False,/9TXLOQj62XV8a18wbv4q6Ck0VXo.jpg,0,['Drama'],,65720,tt0075243,fr,Son nom de Venise dans Calcutta désert,"The full soundtrack to Marguerite Duras' 1975 film India Song, about a French ambassador's wife in 1930s India, is here repurposed with all new cinematography. As we hear all the dialogue of a bygone movie, we travel visually through images of absence and decay, bereft of life. It's the ghost of a film, and a further commentary on colonialism.",0.868,/hNSNaUKSxcbvgicmR6ne3cF1k7a.jpg,['FR'],1976-06-02,0,114,['fr'],Released,,Son nom de Venise dans Calcutta désert,False,7.7,9,"['Les Productions Audiovisuelles', 'Cinéma 9']",
False,/f9ofkDTzRvlzSzeLe5GBjCaxvpb.jpg,0,"['Drama', 'Fantasy', 'Thriller']",,65722,tt0064272,fr,"Détruire, dit-elle","In a secluded hotel circumscribed by a dense forest Max and Alissa Thor meet Stein and Elisabeth. Max, a professor of future history and an aspiring author, is immediately attracted to the brooding wife of industrialist Bernard Alione, Elisabeth, who is recovering from a miscarriage. Stein, a German Jew and potential writer, is infatuated by Alissa, Max's young wife and former student. During their sojourn the guests' identities gradually meld.",0.658,/8fSM9I56eUc1qNEyAW83wsPAF2i.jpg,['FR'],1969-09-25,0,94,['fr'],Released,,"Destroy, She Said",False,6.3,9,"['Madeleine Films', 'Ancinex']",
False,/6CdfkLEMi4QFLFhqK69mQPgmRqq.jpg,0,['Music'],,65753,tt0253264,fr,Mylène Farmer : Live à Bercy,,0.878,/A4HQMYk0sawhHnXNNcMd2bBzvz4.jpg,['FR'],1997-05-21,0,120,['fr'],Released,,Mylène Farmer: Live at Bercy,True,6.8,8,['Universal Music Group'],
False,,0,['Music'],,65845,tt0479081,fr,Judas Priest: Electric Eye,Compilation DVD by Judas Priest featuring a concert filmed in Dallas during the 1986 'Fuel for Life' Tour as well as music videos and BBC performances.,1.198,/iYylwsUf1Q5WgvnuKJkZlG3xyMV.jpg,['US'],2003-11-24,0,145,['en'],Released,,Judas Priest: Electric Eye,False,7.2,2,['Sony Music Entertainment'],
False,/dGrGD7oWQ62dUAXouSnFjMN6BcF.jpg,0,"['Drama', 'Comedy']",,65849,tt0106999,fr,Les gens normaux n'ont rien d'exceptionnel,"Martine is 25. Since breaking up with François, she has the feeling that the world is caving in on her. Between small jobs and one-night stands, she can't seem to get a fix on herself. In desperation, after a last quarrel with François, she unintentionally causes an accident that leads her to the emergency ward of a psychiatric hospital. During her brief stay, she unexpectedly sparks into life. She takes an interest in two young patients, Pierre and Anne, convinced that she is doing the right thing in supervising their love life...",1.027,/fXnhW8Kk6bCAsPV9jBl6pPTs4X8.jpg,['FR'],1993-11-23,0,95,['fr'],Released,,Normal People Are Nothing Exceptional,False,6.3,7,"['B.V.F.', 'B.C. Films', 'Gemini Films']",
False,/lhWTYoBcHk3x7hFTSBoGiHjPAMy.jpg,0,"['Drama', 'Romance']",,65883,tt0070057,fr,La femme du Gange,"A man returns to the place he once lived a passionate love affair with a woman who is now dead.  So powerful are the emotions that seize him that he imagines she is still alive, and begins to live as if this were the case...",0.958,/13VqEkDhhRWYGzGV632VfOXSFnG.jpg,['FR'],1974-04-03,0,85,['fr'],Released,,Woman of the Ganges,False,8.0,3,"['Albina Productions S.a.r.l.', 'Sunchild Productions', 'Office de Radiodiffusion Télévision Française']",
False,/6sW8ur14W1zb26cTgBFxzDJr2p0.jpg,0,['Drama'],,65885,tt0096878,fr,Les Baisers de secours,"The familiar conflicts of a film director planning to make a movie about his life and the confrontation he has with his wife, an actress who was turned down for such project in which she wanted to play herself.",1.265,/fWQG0J7GpG0JyHwDMrgwbI0TnFu.jpg,['FR'],1989-05-31,0,83,['fr'],Released,,Emergency Kisses,False,7.4,11,"['Planete et Compagnie', ""Les Films de l'Atalante"", 'La Sept Cinéma']",
False,/oCOxfewSRp7brXqpB9BrJeN40mD.jpg,0,"['Drama', 'Thriller']",,65887,tt0064294,fr,La Horse,"Auguste Maroilleur, an elderly farmer, exploits 400 hectares of crop land with the help of his family, over which he rules with an iron hand. Things go awry the day he discovers one of his grandsons is involved in drug traffic. To make matters worse, the reckless youth has hidden the white powder in the Maroilleur farm. Without a moment's hesitation, Auguste gets rid of the toxic substance but, of course, the mob has different views...",4.29,/iU3vtffYpWR33nbcBHg2rpvvtnm.jpg,"['DE', 'FR', 'IT']",1970-02-22,0,80,['fr'],Released,,The Horse,False,6.884,43,"['Société Nouvelle de Cinématographie (SNC)', 'P.A.C.', 'Gafer', 'Romana Film']",
False,/nzvObk3XFtcnjhFdCvcENHigIyf.jpg,0,"['Drama', 'War']",,65888,tt0082829,fr,Nous étions un seul homme,"During the final days of World War II, a simple French peasant rescues a wounded German soldier and nurses him back to health. As their playful camaraderie grows, two young men who should be enemies begin to bond in ways neither thought possible.",2.083,/6CsrAYMYL9Yh42fIlHITZ1Kp5hK.jpg,['FR'],1979-11-28,0,91,['fr'],Released,Love that not even a war can destroy,We Were One Man,False,7.3,12,[],
False,/hsFv2MFyKJT6qx1todjIje6gTg7.jpg,0,"['Comedy', 'Drama']",,65902,tt0154509,fr,Le Franciscain de Bourges,"Albert is a Franciscan monk and a medical orderly at a monastery in France. Although he is German, the kindly monk helps hide French resistance members. Albert tries to maintain the delicate balance between the warring factions by helping out the afflicted and not getting involved in political ideology.",1.4,/oZSv9WunxBGznvGeeVlgreIINlD.jpg,['FR'],1968-04-29,0,108,['fr'],Released,,Le Franciscain de Bourges,False,6.4,9,"['S.O.P.A.C.', 'Société Nouvelle des Établissements Gaumont (SNEG)']",
False,/eIrgB2tw8UW3ftDxARxdSt2Kb2A.jpg,0,['Drama'],,65914,tt0130730,fr,Gardiens de phare,"In a lighthouse off the coast of Brittany, a young man slowly goes mad following a bite by a rabid dog while his father looks on helplessly. Thwarted by a raging sea, they are prisoners of the lighthouse. In a rustic Brittany village, a young bride waits, unaware of the tragedy.",1.186,/mK55litcyPi8f7H8LGqYyZKkbRl.jpg,['FR'],1929-01-01,0,82,['xx'],Released,,The Lighthouse Keepers,False,7.6,11,[],
False,,0,"['Comedy', 'Drama', 'Family']",,65920,tt0312990,fr,La Mystérieuse Mademoiselle C.,An eccentric teacher (Marie-Chantal Perron) causes children at her elementary school to change the way they look at themselves.,1.111,/1ddsfIPMQXLdf3s9xsoSYESMFEW.jpg,['CA'],2002-03-27,0,110,['fr'],Released,,The Mysterious Miss C.,False,6.2,5,['Christal Films'],
False,/mR0Nrp9RvnZA1dyECEUKyiXT4GN.jpg,0,['Drama'],,65935,tt0074868,fr,La marge,"A businessman leaves his country home, and wife and young son for a business trip to Paris. While there he develops a sexual and spiritual bond with a call girl.",7.209,/lglqEFrAYHcAi8s6FeNtRru8P5O.jpg,['FR'],1976-09-22,0,88,['fr'],Released,The line between love and lechery.,The Margin,False,6.024,21,"['Robert et Raymond Hakim', 'Paris Film Productions']",
False,/bPQKWPdL9cDOOOm48JoVdIZHPcQ.jpg,0,['Drama'],,65943,tt0102137,fr,J'entends plus la guitare,"For those who were young, living under the delusions of love and soft drugs in Paris, May 1968 - even if the guitar is still playing, they can't hear it any longer.",1.25,/p7GUevFkZv8rptjeF7YbJWrrsDc.jpg,['FR'],1991-09-11,12876,98,['fr'],Released,,I Can No Longer Hear the Guitar,False,6.9,18,"[""Les Films de l'Atalante""]",
False,/tsWNVWiy6xqwC25x5Y6h64PwLc9.jpg,0,"['Drama', 'History']",,65958,tt0105448,fr,Le Souper,"France, 1815. After his defeat at Waterloo, Napoleon heads for exile. Royalists occupy Paris and attempt to restore the monarchy. However, the battle doesn't seem to be over. On July 6, Talleyrand, a shrewd politician of flexible convictions, invites chief of police and zealous revolutionary Fouché to supper and tries to convince him to serve the king. Over the meal they insult each other, accuse each other, and, at first sight, look like mortal enemies. But they definitely have one thing in common: they are both power-hungry.",2.596,/gM9zig3RTqYJkQnkUtZ1QDeiJVs.jpg,['FR'],1992-12-23,0,90,['fr'],Released,,The Supper,False,6.5,34,"['parma films', 'Trinacra Films']",
False,/yfxLPs8oRioy2G1BWLR7qLyVX4V.jpg,0,"['Adventure', 'Crime', 'Thriller']",,65978,tt0058922,fr,Le vampire de Düsseldorf,"A true story of Peter Kurten, a serial killer who committed nine murders and many other offenses in Dusseldorf during the Great Depression era.",2.422,/nlMW3JREe7X0ReiaV9hbGGYapiA.jpg,"['ES', 'IT', 'FR']",1965-04-07,0,90,['fr'],Released,,The Secret Killer,False,6.2,13,"['Les Productions Georges de Beauregard', 'Maleno Malenotti', 'Mega Film']",
False,/hs6IsQWEOUU1en2lfKSuN35NIdi.jpg,0,[],,65979,tt0108672,fr,À cause d'elle,"Shy working class 15 year-old Antoine, bored with life and school, breaks a leg and has young higher class Olivia help him with his studies. As he silently falls in love with her, he also falls in love with books and his will to become a writer.",0.6,/dqAJPHARwFLD8EmhnYaT40WHNUS.jpg,['FR'],1993-06-16,0,105,['fr'],Released,,À cause d'elle,False,6.4,5,[],
False,,0,['Drama'],,65981,tt0070056,fr,La femme de Jean,,0.6,/ktlPov4D2tADTNCOARJrBfGqpR5.jpg,['FR'],1974-03-30,0,105,['fr'],Released,,La femme de Jean,False,6.4,5,[],
False,/bQJROXfA9Pmglr2FKnLRNKcdKJb.jpg,0,"['Crime', 'Drama']",,65982,tt0132068,fr,Crime et Châtiment,"Pierre Chenal's adaptation of Dostoyevsky's novel, starring Pierre Blanchar and Harry Baur. Bears the influence of German Expressionism and serves as an early forerunner of poetic realism.",1.4,/zn1taTY9Ife6e0PFYyUTIsxPDam.jpg,['FR'],1935-05-17,0,107,['fr'],Released,,Crime and Punishment,False,7.5,2,['Général Productions'],
False,/2lt23IWalw6FdWDrRX0Id89CMNI.jpg,0,"['Drama', 'Romance']",,66077,tt1314244,fr,La Robe du soir,"Like many of her classmates, 12 year old tomboy Juliette has a crush on Mrs. Solenska, a teacher distinguished by stylish attire and an uninhibited, provocative classroom demeanor. Juliette's fascination turns into all-consuming obsession, forcing revelations from both the girl and her teacher.",3.118,/2sJQ265oB0ImOqdeqNs4ekDgTqq.jpg,['FR'],2009-12-12,0,95,['fr'],Released,,The Evening Dress,False,6.1,22,['Mille et une productions'],
False,/oi2PzGgNbEfTarBlgY7Lh7paiqH.jpg,0,['Comedy'],,66118,tt1821362,fr,Case départ,Two contempo Frenchmen of Antillean descent visit their ancestor's time as well as their land in the slavery-themed French era.,6.243,/unhcfaBxuCKaGFzDV7B46vF6IUZ.jpg,['FR'],2011-07-05,0,94,['fr'],Released,,Case départ,False,6.004,416,['Légende Films'],
